Actual,Predicted,Error
300.0,282.8,17.19999999999999
9874660.16,9964303.712399997,-89643.55239999667
66430.0,65377.0,1053.0
220.0,220.5,-0.5
41590.0,43821.9,-2231.9000000000015
185620.0,178232.5003,7387.499699999986
18520.0,18297.3,222.70000000000073
7830.0,7715.9,114.10000000000036
88750.0,91321.6,-2571.600000000006
5558379.88,5550252.747699998,8127.132300001569
52280.0,55088.7,-2808.699999999997
5520.0,4730.7,789.3000000000002
250.0,308.9,-58.89999999999998
199180.0,197603.6,1576.3999999999942
12720.0,12361.4,358.60000000000036
230.0,236.6,-6.599999999999994
610.0,595.7,14.299999999999955
20040.0,17927.4,2112.5999999999985
2070.0,2114.4,-44.40000000000009
1100.0,1081.5,18.5
17410.0,17040.8,369.2000000000007
72770.0,84725.6,-11955.600000000006
100.0,103.7,-3.700000000000003
115510.0,118541.4,-3031.399999999994
165600.01,166442.1944000001,-842.1844000000856
10.0,10.0,0.0
331320.01,337620.99889999983,-6300.988899999822
9580.0,9566.2,13.799999999999272
36870.0,37969.7,-1099.699999999997
51460.0,52138.2,-678.1999999999971
910.0,880.1,29.899999999999977
5980.0,3429.0,2551.0
250.0,236.8,13.199999999999989
50.0,42.4,7.600000000000001
26340.0,29853.8,-3513.7999999999993
1890.0,1920.0,-30.0
7000.0,6668.0,332.0
37190.0,37626.0,-436.0
53620.0,49222.8,4397.199999999997
101950.0,100088.1,1861.8999999999942
1760.0,2216.9,-456.9000000000001
736010.01,763335.5153000003,-27325.50530000031
1970.0,1915.0,55.0
520.0,507.8,12.199999999999989
32930.0,31733.3,1196.7000000000007
4790.0,5061.4,-271.39999999999964
38640.0,33826.6,4813.4000000000015
500.0,531.4,-31.399999999999977
351590.0,346607.3074000005,4982.6925999994855
360.0,359.3,0.6999999999999886
60700.0,60532.1,167.90000000000146
6770.0,6699.8,70.19999999999982
8520.0,9486.9,-966.8999999999996
172120.0,164293.9,7826.100000000006
5300.0,5458.3,-158.30000000000018
10440.0,14181.2,-3741.2000000000007
470.0,467.0,3.0
436300.0,433650.3006,2649.699399999983
190.0,173.2,16.80000000000001
530.0,532.6,-2.6000000000000227
20880.0,20658.5,221.5
1116150.02,1141247.9767000012,-25097.956700001145
520.0,530.6,-10.600000000000023
1060.0,997.5,62.5
1960.0,1964.7,-4.7000000000000455
3380.0,3478.0,-98.0
1214949.95,1207804.278000001,7145.671999998856
1170.0,1179.9,-9.900000000000091
5110.0,4982.8,127.19999999999982
16260.0,18177.7,-1917.7000000000007
2456300.05,2371434.6347000017,84865.41529999813
5800.0,6646.5,-846.5
5670.0,5774.7,-104.69999999999982
219240.0,235096.9,-15856.899999999994
140.0,141.8,-1.8000000000000114
1290.0,1234.3,55.700000000000045
50.0,64.9,-14.900000000000006
26780.0,27341.1,-561.0999999999985
7630.0,7007.4,622.6000000000004
7560.0,6709.7,850.3000000000002
335560.0,326999.4999,8560.500100000005
3040.0,4899.8,-1859.8000000000002
500.0,530.6,-30.600000000000023
33990.0,31977.5,2012.5
10410.0,8675.0,1735.0
430.0,416.1,13.899999999999977
330.0,274.4,55.60000000000002
32240.0,31913.0,327.0
4600.0,4436.7,163.30000000000018
19330.0,25136.0,-5806.0
67220.0,66949.0,271.0
99170.0,105813.2,-6643.199999999997
47340.0,45245.6,2094.4000000000015
399250.0,407681.9,-8431.900000000023
170.0,156.3,13.699999999999989
300810.0,293794.3,7015.700000000012
9700.0,10037.8,-337.7999999999993
7640.0,8249.2,-609.2000000000007
217770.0,213432.99739999988,4337.0026000001235
21610.0,21740.7,-130.70000000000073
90.0,79.7,10.299999999999997
3500.0,3329.9,170.0999999999999
184240.01,181175.2938,3064.7161999999953
27230.0,23410.6,3819.4000000000015
2510.0,2617.5,-107.5
2770.0,2501.3,268.6999999999998
598479.98,576158.6754999992,22321.304500000784
440.0,469.0,-29.0
64720.0,67224.9,-2504.899999999994
230.0,218.8,11.199999999999989
53330.0,48751.3,4578.699999999997
7840.0,7499.5,340.5
96710.0,104417.8,-7707.800000000003
4080.0,4188.5,-108.5
100.0,121.6,-21.599999999999994
3930.0,4092.6,-162.5999999999999
190.0,185.8,4.199999999999989
90.0,89.2,0.7999999999999972
1250.0,1187.2,62.799999999999955
376709.99,377813.8998,-1103.909800000023
10760.0,10552.3,207.70000000000073
171410.0,192786.8,-21376.79999999999
3110.0,3231.3,-121.30000000000018
300.0,255.9,44.099999999999994
11830.0,11399.0,431.0
550.0,527.8,22.200000000000045
9230.0,8970.2,259.7999999999993
6560.0,7193.1,-633.1000000000004
720.0,412.9,307.1
9490.0,9184.1,305.89999999999964
260.0,247.4,12.599999999999994
4950.0,4835.2,114.80000000000018
1270.0,1225.8,44.200000000000045
3120.0,2889.3,230.69999999999982
4400.0,3844.5,555.5
11620.0,10762.7,857.2999999999993
13610.0,13879.5,-269.5
4810.0,4705.8,104.19999999999982
2380.0,1938.1,441.9000000000001
540.0,542.4,-2.3999999999999773
2760.0,3911.5,-1151.5
179600.01,183143.9024,-3543.8923999999824
77650.0,77389.9,260.1000000000058
19620.0,20621.1,-1001.0999999999985
64570.0,64399.7,170.3000000000029
5200.0,4742.0,458.0
5420.0,5572.5,-152.5
7190.0,7213.2,-23.199999999999818
210190.0,199735.69369999995,10454.306300000055
2190.0,2212.3,-22.300000000000182
27180.0,27699.0,-519.0
43670.0,44390.3,-720.3000000000029
244600.01,232872.90009999997,11727.10990000004
2420.0,2648.4,-228.4000000000001
543080.02,540186.681899999,2893.338100000983
6420.0,5806.0,614.0
4970.0,4365.8,604.1999999999998
3920.0,3606.3,313.6999999999998
500.0,532.6,-32.60000000000002
13400.0,12551.8,848.2000000000007
1380.0,1367.1,12.900000000000091
48460.0,50050.0,-1590.0
9620.0,9515.3,104.70000000000073
252140.0,249812.1,2327.899999999994
70520.0,66872.8,3647.199999999997
45000.0,44139.8,860.1999999999971
160.0,204.2,-44.19999999999999
3540.0,3542.8,-2.800000000000182
10760.0,7678.4,3081.6000000000004
27470.0,27917.2,-447.2000000000007
339450.0,337016.4,2433.5999999999767
150.0,176.8,-26.80000000000001
156270.0,149545.3997,6724.600299999991
16130.0,14060.4,2069.6000000000004
25650.0,23849.3,1800.7000000000007
1380.0,1389.7,-9.700000000000045
460.0,436.6,23.399999999999977
183250.0,177747.4066999999,5502.593300000095
310.0,303.7,6.300000000000011
2240.0,2913.6,-673.5999999999999
550.0,465.2,84.80000000000001
15540.0,15129.8,410.2000000000007
35030.0,34231.5,798.5
5250.0,5132.8,117.19999999999982
3330.0,3224.9,105.09999999999991
630.0,604.5,25.5
810.0,790.3,19.700000000000045
3970.0,3733.6,236.4000000000001
157470.0,159301.09970000002,-1831.0997000000207
7870.0,7595.6,274.39999999999964
456489.99,447883.4909999999,8606.499000000069
57350.0,57604.8,-254.8000000000029
2970.0,2993.2,-23.199999999999818
19110.0,17417.6,1692.4000000000015
0.0,67.8,-67.8
1090530.0,1119213.0,-28683.0
64220.0,64396.8,-176.8000000000029
99840.0,100445.6,-605.6000000000058
411730.01,403534.69409999973,8195.315900000278
110.0,119.8,-9.799999999999997
220.0,213.9,6.099999999999994
167929.99,164416.3,3513.6900000000023
25310.0,23410.6,1899.4000000000015
850.0,803.2,46.799999999999955
35320.0,33642.3,1677.699999999997
7260.0,6083.2,1176.8000000000002
1240.0,981.4,258.6
198390.0,176542.60539999994,21847.394600000058
74010.0,76686.4,-2676.399999999994
70.0,69.8,0.20000000000000284
12970.0,13725.7,-755.7000000000007
320.0,310.3,9.699999999999989
688620.0,519446.6,169173.40000000002
82230.0,80022.1,2207.899999999994
1080.0,1059.2,20.799999999999955
542289.98,526762.2902000002,15527.689799999818
357989.99,357560.69549999974,429.294500000251
2470.0,2369.9,100.09999999999991
56990.0,58127.1,-1137.0999999999985
80.0,89.6,-9.599999999999994
400.0,472.9,-72.89999999999998
20690.0,15393.2,5296.799999999999
4030.0,4165.9,-135.89999999999964
5010.0,5516.6,-506.60000000000036
2200.0,1936.0,264.0
48580.0,46626.5,1953.5
91370.0,85778.0,5592.0
760130.0,756341.1953999996,3788.8046000003815
123620.0,119941.2,3678.800000000003
6350.0,7105.7,-755.6999999999998
3120.0,3133.4,-13.400000000000091
32110.0,30785.6,1324.4000000000015
43710.0,44569.5,-859.5
29300.0,33157.4,-3857.4000000000015
42530.0,41153.6,1376.4000000000015
118580.0,115645.1,2934.899999999994
69010.0,65916.9,3093.100000000006
1450.0,1261.5,188.5
3470.0,3374.9,95.09999999999991
37050.0,38129.0,-1079.0
121840.0,117951.0,3889.0
274399.99,272504.6980999999,1895.2919000000693
230.0,221.5,8.5
140.0,140.9,-0.9000000000000057
5760.0,5382.9,377.10000000000036
4270.0,4060.1,209.9000000000001
203260.0,202301.1,958.8999999999942
34170.0,32844.6,1325.4000000000015
10010.0,10811.1,-801.1000000000004
61910.0,48931.8,12978.199999999997
129440.0,126369.4,3070.600000000006
16240.0,16845.1,-605.0999999999985
500.0,517.8,-17.799999999999955
80.0,88.2,-8.200000000000003
540.0,589.3,-49.299999999999955
171510.0,178456.5,-6946.5
420.0,416.1,3.8999999999999773
375489.99,371487.39919999987,4002.590800000122
2110.0,2382.4,-272.4000000000001
1170380.0,1186685.7945,-16305.794500000076
236720.0,254877.4,-18157.399999999994
59990.0,59560.0,430.0
210.0,199.9,10.099999999999994
51840.0,53111.2,-1271.199999999997
960.0,970.2,-10.200000000000045
4760.0,5025.5,-265.5
450.0,498.8,-48.80000000000001
1030.0,1087.4,-57.40000000000009
700.0,698.0,2.0
303989.99,297159.2030000002,6830.786999999778
15820.0,15482.1,337.89999999999964
820.0,813.9,6.100000000000023
32500.0,20115.0,12385.0
6530.0,6630.4,-100.39999999999964
63650.0,66705.8,-3055.800000000003
910.0,1044.6,-134.5999999999999
1120.0,1461.1,-341.0999999999999
230.0,226.7,3.3000000000000114
18980.0,18400.5,579.5
250.0,370.5,-120.5
33810.0,32276.4,1533.5999999999985
550.0,589.3,-39.299999999999955
6670.0,6920.6,-250.60000000000036
21100.0,20981.0,119.0
15670.0,16950.8,-1280.7999999999993
404200.01,422960.09379999986,-18760.083799999848
70900.0,67632.9,3267.100000000006
750.0,770.2,-20.200000000000045
117470.0,127795.6001,-10325.600099999996
2380.0,2382.9,-2.900000000000091
43530.0,41561.5,1968.5
30470.0,33186.5,-2716.5
12270.0,10957.3,1312.7000000000007
43570.0,45077.1,-1507.0999999999985
60.0,62.9,-2.8999999999999986
223680.0,208382.3,15297.700000000012
15780.0,15339.2,440.7999999999993
10.0,10.0,0.0
40840.0,42249.3,-1409.300000000003
4995210.0,4917181.9,78028.09999999963
10180.0,10082.1,97.89999999999964
133170.0,136375.99610000008,-3205.9961000000767
3870.0,4006.3,-136.30000000000018
7900.0,7773.8,126.19999999999982
170.0,180.4,-10.400000000000006
9990.0,9446.8,543.2000000000007
165539.99,160214.5998,5325.390199999994
530.0,603.3,-73.29999999999995
354620.0,355342.20060000004,-722.2006000000401
57910.0,55348.8,2561.199999999997
5790.0,5619.7,170.30000000000018
1100.0,1077.6,22.40000000000009
54240.0,54648.6,-408.59999999999854
21330.0,21030.3,299.7000000000007
180.0,170.8,9.199999999999989
2490.0,2429.1,60.90000000000009
39190.0,38920.9,269.09999999999854
320540.0,302045.2998,18494.70020000002
39090.0,39785.3,-695.3000000000029
21610.0,20125.4,1484.5999999999985
6400.0,7071.6,-671.6000000000004
9310.0,9677.5,-367.5
217650.0,208627.7,9022.299999999988
90.0,108.2,-18.200000000000003
16850.0,16724.8,125.20000000000073
5500.0,5573.2,-73.19999999999982
470.0,476.1,-6.100000000000023
13800.0,17492.9,-3692.9000000000015
2120.0,2199.1,-79.09999999999991
57270.0,59642.6,-2372.5999999999985
3690.0,3555.8,134.19999999999982
1670.0,1643.9,26.09999999999991
630.0,612.6,17.399999999999977
280.0,263.7,16.30000000000001
37720.0,38224.7,-504.6999999999971
1103980.0,1119213.0,-15233.0
220.0,196.2,23.80000000000001
320.0,335.9,-15.899999999999977
26320.0,26341.3,-21.299999999999272
5370.0,5285.0,85.0
570.0,557.9,12.100000000000023
190.0,163.2,26.80000000000001
320.0,288.5,31.5
10.0,22.9,-12.899999999999999
4140.0,4113.6,26.399999999999636
2140.0,2454.8,-314.8000000000002
530.0,523.0,7.0
180870.0,181885.59740000003,-1015.5974000000278
10170.0,9378.3,791.7000000000007
